"cgHdId","startDtEarly","startDtLate","endDtEarly","endDtLate","phenYear","cgPlaId","phenNote","start","end","hdCt","start.numeric","duration","midpoint","mid.yday","DAM","z","z.start","year.pop","year.pop.prop"
2009000785,"2009-07-14","2009-07-14","2009-07-23","2009-07-23",2009,52,"","2009-07-06","2009-07-23",2,14431,17,"2009-07-14",194,1,0.076121727826322,0.367921739380328,148,0.106782106782107
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,52,"","2010-07-04","2010-07-15",1,14794,11,"2010-07-09",189,2,0.441283921762944,0.776059677489325,100,0.0721500721500721
2011001364,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,52,"","2011-07-14","2011-07-30",5,15169,16,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2013000995,"2013-07-22","2013-07-22","2013-08-03","2013-08-03",2013,52,"","2013-07-22","2013-08-06",2,15908,15,"2013-07-29",209,2,0.301882257867962,0.621988912414314,107,0.0772005772005772
2015000979,"2015-07-29","2015-07-29","2015-08-06","2015-08-06",2015,52,"[Bagged for pollen limitation experiment]","2015-07-29","2015-08-06",1,16645,8,"2015-08-02",213,9,2.04384637231779,2.60230581494078,135,0.0974025974025974
2005000329,"2005-07-02","2005-07-02","2005-07-15","2005-07-15",2005,53,"","2005-07-02","2005-07-27",3,12966,25,"2005-07-14",194,3,0.595141358402009,-0.668449464762273,104,0.075036075036075
2006000510,"2006-07-08","2006-07-08","2006-07-19","2006-07-20",2006,53,"","2006-07-07","2006-07-20",4,13336,13,"2006-07-13",193,1,0.212554033053046,0.51136119825316,150,0.108225108225108
2008000879,"2008-07-19","2008-07-19","2008-08-02","2008-08-02",2008,53,"","2008-07-17","2008-08-15",7,14077,29,"2008-07-31",212,6,1.0805025994001,-0.0325366011874979,142,0.102453102453102
2009000781,"2009-07-10","2009-07-10","2009-07-28","2009-07-28",2009,53,"","2009-07-08","2009-08-05",4,14433,28,"2009-07-22",202,9,2.07896896663438,0.976328638020427,148,0.106782106782107
NA,"2010-07-05","2010-7-5 0:00:00","2010-7-21 0:00:00","2010-07-21",2010,53,"","2010-07-05","2010-07-21",1,14795,16,"2010-07-13",193,6,1.47352701360608,1.0280271052456,100,0.0721500721500721
2015000978,"2015-07-18","2015-07-18","2015-07-30","2015-07-30",2015,53,"","2015-07-18","2015-07-30",1,16634,12,"2015-07-24",204,0,0.0232822206773379,0.247385561932215,135,0.0974025974025974
2005000327,"2005-07-09","2005-07-09","2005-07-20","2005-07-20",2005,55,"","2005-07-09","2005-07-20",1,12973,11,"2005-07-14",194,3,0.595141358402009,1.00382273574265,104,0.075036075036075
2007000310,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,55,"","2007-06-28","2007-07-10",1,13692,12,"2007-07-04",184,1,0.212195560256336,0.756892332426489,175,0.126262626262626
2008000878,"2008-07-26","2008-07-26","2008-08-12","2008-08-12",2008,55,"","2008-07-26","2008-08-12",1,14086,17,"2008-08-03",215,9,1.62522935365388,1.56676248795194,142,0.102453102453102
2011001360,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,55,"","2011-07-14","2011-08-04",4,15169,21,"2011-07-24",204,2,0.545304860681504,-0.164658405605588,188,0.135642135642136
2006000506,"2006-07-09","2006-07-09","2006-07-17","2006-07-18",2006,56,"","2006-07-09","2006-07-18",1,13338,9,"2006-07-13",193,1,0.212554033053046,0.905727160916265,150,0.108225108225108
2007000305,"2007-06-25","2007-06-25","2007-07-03","2007-07-04",2007,56,"","2007-06-25","2007-07-04",2,13689,9,"2007-06-29",179,-4,-1.26138471930155,-0.317076517638117,175,0.126262626262626
2008000876,"2008-07-09","2008-07-09","2008-07-19","2008-07-19",2008,56,"","2008-07-09","2008-07-23",2,14069,14,"2008-07-16",197,-9,-1.64313117186879,-1.45413579153367,142,0.102453102453102
2009000779,"2009-07-03","2009-07-03","2009-07-17","2009-07-17",2009,56,"","2009-07-03","2009-07-20",2,14428,17,"2009-07-11",191,-2,-0.674945986726699,-0.544688608579821,148,0.106782106782107
2011001359,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,56,"","2011-07-20","2011-07-30",1,15175,10,"2011-07-25",205,3,0.82540681097692,1.37033896235397,188,0.135642135642136
2006000503,"2006-07-13","2006-07-13","2006-07-25","2006-07-26",2006,57,"","2006-07-09","2006-07-26",3,13338,17,"2006-07-17",197,5,1.11066966567156,0.905727160916265,150,0.108225108225108
2007000301,"2007-06-28","2007-06-29","2007-07-07","2007-07-08",2007,57,"","2007-06-25","2007-07-12",3,13689,17,"2007-07-03",183,0,-0.0825204956552421,-0.317076517638117,175,0.126262626262626
2008000874,"2008-07-25","2008-07-25","2008-08-08","2008-08-08",2008,57,"","2008-07-16","2008-08-08",2,14076,23,"2008-07-27",208,2,0.354200260395064,-0.210236499980769,142,0.102453102453102
2009000769,"2009-07-05","2009-07-05","2009-07-20","2009-07-20",2009,57,"","2009-07-05","2009-07-26",9,14430,21,"2009-07-15",195,2,0.326477632677329,0.0637182900602786,148,0.106782106782107
NA,"2010-07-01","2010-7-1 0:00:00","2010-7-9 0:00:00","2010-07-09",2010,57,"","2010-07-01","2010-07-09",1,14791,8,"2010-07-05",185,-2,-0.590959170080195,0.020157394220505,100,0.0721500721500721
2005000325,"2005-06-29","2005-06-29","2005-07-16","2005-07-16",2005,58,"","2005-06-29","2005-07-18",2,12963,19,"2005-07-08",188,-3,-0.878542005260102,-1.38513755069296,104,0.075036075036075
2006000498,"2006-07-05","2006-07-05","2006-07-17","2006-07-18",2006,58,"","2006-07-03","2006-07-20",5,13332,17,"2006-07-11",191,-1,-0.23650378325621,-0.277370727073051,150,0.108225108225108
2007000297,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,58,"","2007-06-26","2007-07-08",1,13690,12,"2007-07-02",182,-1,-0.37723655156682,0.0409130990500851,175,0.126262626262626
2008000873,"2008-07-17","2008-07-17","2008-08-03","2008-08-03",2008,58,"","2008-07-17","2008-08-03",1,14077,17,"2008-07-25",206,0,-0.00895090910745396,-0.0325366011874979,142,0.102453102453102
2009000767,"2009-07-03","2009-07-03","2009-07-20","2009-07-20",2009,58,"","2009-07-02","2009-07-20",2,14427,18,"2009-07-11",191,-2,-0.674945986726699,-0.84889205789987,148,0.106782106782107
NA,"2010-06-30","2010-6-30 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,58,"","2010-06-30","2010-07-15",1,14790,15,"2010-07-07",187,0,-0.0748376241586255,-0.231810033535768,100,0.0721500721500721
2011001358,"2011-07-26","2011-07-30","2011-07-26","2011-07-30",2011,58,"","2011-07-26","2011-07-30",1,15181,4,"2011-07-28",208,6,1.66571266186317,2.90533633031353,188,0.135642135642136
2007000294,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",2007,59,"","2007-06-24","2007-07-08",2,13688,14,"2007-07-01",181,-2,-0.671952607478397,-0.675066134326318,175,0.126262626262626
2008000871,"2008-07-16","2008-07-16","2008-07-27","2008-07-27",2008,59,"","2008-07-16","2008-07-29",2,14076,13,"2008-07-22",203,-3,-0.553677663361231,-0.210236499980769,142,0.102453102453102
2009000764,"2009-07-20","2009-07-20","2009-08-01","2009-08-01",2009,59,"","2009-07-05","2009-08-01",3,14430,27,"2009-07-18",198,5,1.07754534723035,0.0637182900602786,148,0.106782106782107
2011001357,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",2011,59,"","2011-07-19","2011-08-04",1,15174,16,"2011-07-27",207,5,1.38561071156775,1.11450606769404,188,0.135642135642136
2013000992,"2013-07-22","2013-07-22","2013-08-05","2013-08-05",2013,59,"","2013-07-21","2013-08-15",3,15907,25,"2013-08-02",213,6,1.17489311170233,0.377309450545447,107,0.0772005772005772
2014000015,"2014-07-14","2014-07-14","2014-07-30","2014-07-30",2014,59,"","2014-07-12","2014-07-30",2,16263,18,"2014-07-21",201,4,0.900020441444816,0.47416306726198,90,0.0649350649350649
2015000977,"2015-07-19","2015-07-19","2015-07-29","2015-07-29",2015,59,"","2015-07-19","2015-07-29",1,16635,10,"2015-07-24",204,0,0.0232822206773379,0.46146922129663,135,0.0974025974025974
2006000496,"2006-07-11","2006-07-11","2006-07-27","2006-07-28",2006,61,"","2006-07-07","2006-07-28",2,13336,21,"2006-07-17",197,5,1.11066966567156,0.51136119825316,150,0.108225108225108
2008000869,"2008-07-20","2008-07-20","2008-08-04","2008-08-04",2008,61,"","2008-07-19","2008-08-06",2,14079,18,"2008-07-28",209,3,0.535775845146323,0.322863196399044,142,0.102453102453102
2011001356,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",2011,61,"","2011-07-20","2011-08-04",1,15175,15,"2011-07-27",207,5,1.38561071156775,1.37033896235397,188,0.135642135642136
2015000976,"2015-07-07","2015-07-07","2015-07-25","2015-07-26",2015,61,"[deleted 946.5; 1 meter spacing gk 31July2015]","2015-07-07","2015-07-26",1,16623,19,"2015-07-16",196,-8,-1.77277480300306,-2.10753469107635,135,0.0974025974025974
2005000321,"2005-06-29","2005-06-29","2005-07-11","2005-07-11",2005,63,"","2005-06-29","2005-07-11",1,12963,12,"2005-07-05",185,-6,-1.61538368709116,-1.38513755069296,104,0.075036075036075
2006000494,"2006-06-27","2006-06-27","2006-07-09","2006-07-10",2006,63,"","2006-06-27","2006-07-10",1,13326,13,"2006-07-03",183,-9,-2.03273504849323,-1.46046861506237,150,0.108225108225108
2007000286,"2007-07-03","2007-07-04","2007-07-17","2007-07-18",2007,63,"","2007-07-03","2007-07-18",1,13697,15,"2007-07-10",190,7,1.9804918957258,2.5468404158675,175,0.126262626262626
2008000862,"2008-07-22","2008-07-22","2008-08-03","2008-08-03",2008,63,"","2008-07-22","2008-08-03",1,14082,12,"2008-07-28",209,3,0.535775845146323,0.855962892778858,142,0.102453102453102
2009000758,"2009-07-01","2009-07-01","2009-07-14","2009-07-14",2009,63,"","2009-07-01","2009-07-14",2,14426,13,"2009-07-07",187,-6,-1.67636960613073,-1.15309550721992,148,0.106782106782107
2011001351,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,63,"","2011-07-14","2011-07-31",3,15169,17,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2013000991,"2013-07-22","2013-07-22","2013-08-07","2013-08-07",2013,63,"","2013-07-22","2013-08-07",1,15908,16,"2013-07-30",210,3,0.520134971326555,0.621988912414314,107,0.0772005772005772
2006000492,"2006-07-07","2006-07-07","2006-07-17","2006-07-18",2006,75,"","2006-07-07","2006-07-18",1,13336,11,"2006-07-12",192,0,-0.011974875101582,0.51136119825316,150,0.108225108225108
2008000854,"2008-07-16","2008-07-16","2008-07-27","2008-07-27",2008,75,"","2008-07-16","2008-08-01",2,14076,16,"2008-07-24",205,-1,-0.190526493858713,-0.210236499980769,142,0.102453102453102
2009000753,"2009-07-07","2009-07-07","2009-07-23","2009-07-23",2009,75,"","2009-07-06","2009-07-24",3,14431,18,"2009-07-15",195,2,0.326477632677329,0.367921739380328,148,0.106782106782107
2011001347,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",2011,75,"","2011-07-18","2011-08-11",4,15173,24,"2011-07-30",210,8,2.225916562454,0.858673173034118,188,0.135642135642136
2013000988,"2013-07-18","2013-07-18","2013-08-05","2013-08-05",2013,75,"","2013-07-18","2013-08-05",3,15904,18,"2013-07-27",207,0,-0.134623169049224,-0.356728935061152,107,0.0772005772005772
2006000705,"2006-07-19","2006-07-19","2006-07-29","2006-07-30",2006,77,"","2006-07-04","2006-08-03",3,13333,30,"2006-07-19",199,7,1.55972748198081,-0.080187745741498,150,0.108225108225108
2007000627,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",2007,77,"","2007-06-24","2007-07-06",2,13688,12,"2007-06-30",180,-3,-0.966668663389975,-0.675066134326318,175,0.126262626262626
2009000971,"2009-07-03","2009-07-03","2009-07-14","2009-07-14",2009,77,"","2009-06-30","2009-07-20",4,14425,20,"2009-07-10",190,-3,-0.925301891577706,-1.45729895653997,148,0.106782106782107
2011001674,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",2011,77,"","2011-07-14","2011-08-04",2,15169,21,"2011-07-24",204,2,0.545304860681504,-0.164658405605588,188,0.135642135642136
2013001203,"2013-07-17","2013-07-17","2013-07-31","2013-07-31",2013,77,"","2013-07-17","2013-07-31",1,15903,14,"2013-07-24",204,-3,-0.789381309425003,-0.601408396930019,107,0.0772005772005772
2015001207,"2015-07-12","2015-07-12","2015-07-21","2015-07-21",2015,77,"","2015-07-11","2015-07-21",2,16627,10,"2015-07-16",196,-8,-1.77277480300306,-1.25120005361869,135,0.0974025974025974
2007000623,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,78,"","2007-06-26","2007-07-08",2,13690,12,"2007-07-02",182,-1,-0.37723655156682,0.0409130990500851,175,0.126262626262626
2011001672,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,78,"","2011-07-12","2011-07-25",2,15167,13,"2011-07-18",198,-4,-1.13530684109099,-0.676324194925441,188,0.135642135642136
2014000017,"2014-07-07","2014-07-07","2014-07-20","2014-07-20",2014,78,"","2014-07-07","2014-07-20",1,16258,13,"2014-07-13",193,-4,-0.983743273207124,-0.738185684260132,90,0.0649350649350649
2005000334,"2005-07-08","2005-07-08","2005-07-19","2005-07-19",2005,79,"","2005-07-08","2005-07-19",1,12972,11,"2005-07-13",193,2,0.349527464458324,0.764926707099091,104,0.075036075036075
2008001048,"2008-07-24","2008-07-24","2008-08-04","2008-08-04",2008,79,"","2008-07-22","2008-08-08",3,14082,17,"2008-07-30",211,5,0.898927014648842,0.855962892778858,142,0.102453102453102
2009000967,"2009-07-06","2009-07-06","2009-07-20","2009-07-20",2009,79,"","2009-07-06","2009-07-26",4,14431,20,"2009-07-16",196,3,0.576833537528336,0.367921739380328,148,0.106782106782107
NA,"2010-07-02","2010-7-2 0:00:00","2010-7-13 0:00:00","2010-07-13",2010,79,"","2010-07-02","2010-07-13",1,14792,11,"2010-07-07",187,0,-0.0748376241586255,0.272124821976778,100,0.0721500721500721
2011001670,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,79,"","2011-07-19","2011-07-31",2,15174,12,"2011-07-25",205,3,0.82540681097692,1.11450606769404,188,0.135642135642136
2007000620,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",2007,81,"","2007-06-26","2007-07-10",1,13690,14,"2007-07-03",183,0,-0.0825204956552421,0.0409130990500851,175,0.126262626262626
2008001047,"2008-07-18","2008-07-18","2008-07-30","2008-07-30",2008,81,"","2008-07-18","2008-07-30",1,14078,12,"2008-07-24",205,-1,-0.190526493858713,0.145163297605773,142,0.102453102453102
2011001668,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",2011,81,"","2011-07-10","2011-07-25",2,15165,15,"2011-07-17",197,-5,-1.41540879138641,-1.18798998424529,188,0.135642135642136
2013001202,"2013-07-18","2013-07-18","2013-08-01","2013-08-01",2013,81,"","2013-07-18","2013-08-01",1,15904,14,"2013-07-25",205,-2,-0.57112859596641,-0.356728935061152,107,0.0772005772005772
2015001206,"2015-07-17","2015-07-17","2015-08-03","2015-08-03",2015,81,"","2015-07-17","2015-08-03",1,16633,17,"2015-07-25",205,1,0.247789348637388,0.0333019025678,135,0.0974025974025974
2005000335,"2005-07-03","2005-07-03","2005-07-16","2005-07-16",2005,83,"","2005-07-03","2005-07-16",1,12967,13,"2005-07-09",189,-2,-0.632928111316417,-0.429553436118713,104,0.075036075036075
2007000592,"2007-07-03","2007-07-04","2007-07-15","2007-07-16",2007,83,"","2007-07-03","2007-07-16",2,13697,13,"2007-07-09",189,6,1.68577583981422,2.5468404158675,175,0.126262626262626
2008001045,"2008-07-25","2008-07-25","2008-08-03","2008-08-03",2008,83,"","2008-07-25","2008-08-03",1,14085,9,"2008-07-29",210,4,0.717351429897582,1.38906258915867,142,0.102453102453102
2009000966,"2009-07-02","2009-07-02","2009-07-14","2009-07-14",2009,83,"","2009-07-02","2009-07-14",1,14427,12,"2009-07-08",188,-5,-1.42601370127972,-0.84889205789987,148,0.106782106782107
2011001667,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,83,"","2011-07-14","2011-07-24",1,15169,10,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2014000018,"2014-07-14","2014-07-14","2014-07-25","2014-07-25",2014,83,"","2014-07-14","2014-07-25",1,16265,11,"2014-07-19",199,2,0.429079512781831,0.959102567870825,90,0.0649350649350649
2005000336,"2005-07-04","2005-07-04","2005-07-11","2005-07-11",2005,84,"","2005-06-28","2005-07-11",2,12962,13,"2005-07-04",184,-7,-1.86099758103484,-1.62403357933652,104,0.075036075036075
2007000590,"2007-06-24","2007-06-24","2007-07-01","2007-07-02",2007,84,"","2007-06-24","2007-07-02",1,13688,8,"2007-06-28",178,-5,-1.55610077521313,-0.675066134326318,175,0.126262626262626
2008001044,"2008-07-10","2008-07-10","2008-07-19","2008-07-19",2008,84,"","2008-07-10","2008-07-19",1,14070,9,"2008-07-14",195,-11,-2.0062823413713,-1.2764358927404,142,0.102453102453102
NA,"2010-06-24","2010-6-24 0:00:00","2010-7-6 0:00:00","2010-07-06",2010,84,"","2010-06-24","2010-07-06",1,14784,12,"2010-06-30",180,-7,-1.88126303488412,-1.74361460007341,100,0.0721500721500721
2011001666,"2011-07-18","2011-07-18","2011-07-20","2011-07-24",2011,84,"","2011-07-18","2011-07-24",1,15173,6,"2011-07-21",201,-1,-0.295000990204745,0.858673173034118,188,0.135642135642136
2012000515,"2012-06-19","2012-06-19","2012-06-29","2012-06-29",2012,84,"","2012-06-19","2012-06-29",1,15510,10,"2012-06-24",175,-9,-2.15782314417607,-2.01865478835092,47,0.0339105339105339
2014000019,"2014-07-09","2014-07-09","2014-07-20","2014-07-20",2014,84,"","2014-07-09","2014-07-20",1,16260,11,"2014-07-14",194,-3,-0.748272808875631,-0.253246183651287,90,0.0649350649350649
2005000338,"2005-07-03","2005-07-03","2005-07-20","2005-07-20",2005,88,"","2005-07-03","2005-07-20",1,12967,17,"2005-07-11",191,0,-0.141700323429047,-0.429553436118713,104,0.075036075036075
2008001042,"2008-07-12","2008-07-12","2008-07-29","2008-07-29",2008,88,"","2008-07-12","2008-08-01",2,14072,20,"2008-07-22",203,-3,-0.553677663361231,-0.921036095153854,142,0.102453102453102
2009000965,"2009-07-09","2009-07-09","2009-07-25","2009-07-25",2009,88,"","2009-07-09","2009-07-25",1,14434,16,"2009-07-17",197,4,0.827189442379343,1.28053208734048,148,0.106782106782107
2011001663,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",2011,88,"","2011-07-14","2011-07-30",3,15169,16,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2012000514,"2012-07-12","2012-07-12","2012-07-17","2012-07-17",2012,88,"","2012-07-12","2012-07-17",1,15533,5,"2012-07-14",195,11,2.71802722968332,3.50581565774363,47,0.0339105339105339
2013001201,"2013-07-22","2013-07-22","2013-08-01","2013-08-01",2013,88,"","2013-07-22","2013-08-01",1,15908,10,"2013-07-27",207,0,-0.134623169049224,0.621988912414314,107,0.0772005772005772
2007000582,"2007-06-25","2007-06-25","2007-07-01","2007-07-02",2007,89,"","2007-06-25","2007-07-02",1,13689,7,"2007-06-28",178,-5,-1.55610077521313,-0.317076517638117,175,0.126262626262626
NA,"2010-06-27","2010-6-27 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,89,"","2010-06-27","2010-07-12",1,14787,15,"2010-07-04",184,-3,-0.849019943040979,-0.987712316804589,100,0.0721500721500721
2011001662,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",2011,89,"","2011-07-10","2011-07-24",1,15165,14,"2011-07-17",197,-5,-1.41540879138641,-1.18798998424529,188,0.135642135642136
2012000512,"2012-06-24","2012-06-24","2012-07-05","2012-07-05",2012,89,"","2012-06-24","2012-07-05",1,15515,11,"2012-06-29",180,-4,-0.938860550711221,-0.817682952243414,47,0.0339105339105339
2014000020,"2014-07-07","2014-07-07","2014-07-22","2014-07-22",2014,89,"","2014-07-03","2014-07-22",2,16254,19,"2014-07-12",192,-5,-1.21921373753862,-1.70806468547782,90,0.0649350649350649
2007000581,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",2007,92,"","2007-06-28","2007-07-18",1,13692,20,"2007-07-08",188,5,1.39105978390265,0.756892332426489,175,0.126262626262626
2008001041,"2008-07-06","2008-07-06","2008-07-19","2008-07-19",2008,92,"","2008-07-06","2008-07-19",1,14066,13,"2008-07-12",193,-13,-2.36943351087382,-1.98723548791348,142,0.102453102453102
2009000964,"2009-07-07","2009-07-07","2009-07-29","2009-07-29",2009,92,"","2009-07-07","2009-07-29",1,14432,22,"2009-07-18",198,5,1.07754534723035,0.672125188700378,148,0.106782106782107
